date,industry_name,policy_score_raw,policy_score_rolling5
2024-05-10,综合,0.5263157894736842,0.6880337206652996
2024-05-11,综合,0.75,0.6562155388471178
2024-05-12,综合,0.75,0.6919298245614035
2024-05-13,综合,0.5454545454545454,0.7010207336523125
2024-05-14,综合,0.5,0.614354066985646
2024-05-15,综合,0.7692307692307693,0.662937062937063
2024-05-16,综合,0.8,0.672937062937063
2024-05-17,综合,0.782608695652174,0.6794588020674978
2024-05-18,综合,0.8333333333333334,0.7370345596432553
2024-05-19,综合,0.8333333333333334,0.8037012263099221
2024-05-20,综合,0.8235294117647058,0.8145609548167092
2024-05-21,综合,0.8,0.8145609548167094
2024-05-22,综合,0.7272727272727273,0.8034937611408199
2024-05-23,综合,0.7142857142857143,0.7796842373312962
2024-05-24,综合,0.8888888888888888,0.7907953484424073
2024-05-25,综合,0.4,0.7060894660894661
2024-05-26,综合,0.45454545454545453,0.636998556998557
2024-05-27,综合,0.7777777777777778,0.647099567099567
2024-05-28,综合,0.6363636363636364,0.6315151515151516
2024-05-29,综合,0.9333333333333333,0.6404040404040404
2024-05-30,综合,0.26666666666666666,0.6137373737373737
2024-05-31,综合,0.46153846153846156,0.6151359751359752
2024-06-01,综合,0.5454545454545454,0.5686713286713286
2024-06-02,综合,0.6666666666666666,0.5747319347319346
2024-06-03,综合,0.9,0.5680652680652681
2024-06-04,综合,0.7777777777777778,0.6702874902874904
2024-06-05,综合,0.7857142857142857,0.7351226551226551
2024-06-06,综合,0.6470588235294118,0.7554435107376284
2024-06-07,综合,0.5833333333333334,0.7387768440709618
2024-06-08,综合,0.4444444444444444,0.6476657329598506
2024-06-09,综合,0.7,0.632110177404295
2024-06-10,综合,0.5555555555555556,0.5860784313725491
2024-06-11,综合,0.9285714285714286,0.6423809523809524
2024-06-12,综合,0.5714285714285714,0.64
2024-06-13,综合,0.8333333333333334,0.7177777777777777
2024-06-14,综合,0.8333333333333334,0.7444444444444445
2024-06-15,综合,1.0,0.8333333333333334
2024-06-16,综合,0.75,0.7976190476190477
2024-06-17,综合,1.0,0.8833333333333334
2024-06-18,综合,0.75,0.8666666666666668
2024-06-19,综合,0.9,0.8800000000000001
2024-06-20,综合,0.5,0.78
2024-06-21,综合,0.9444444444444444,0.8188888888888888
2024-06-22,综合,0.5384615384615384,0.7265811965811966
2024-06-23,综合,0.7142857142857143,0.7194383394383395
2024-06-24,综合,0.625,0.6644383394383395
2024-06-25,综合,0.8181818181818182,0.7280747030747031
2024-06-26,综合,0.8666666666666667,0.7125191475191475
2024-06-27,综合,0.9090909090909091,0.7866450216450216
2024-06-28,综合,0.5294117647058824,0.7496702317290552
2024-06-29,综合,0.6,0.7446702317290552
2024-06-30,综合,0.6875,0.7185338680926916
2024-07-01,综合,0.8461538461538461,0.7144313039901274
2024-07-02,综合,0.7142857142857143,0.6754702650290886
2024-07-03,综合,0.7692307692307693,0.723434065934066
2024-07-04,综合,0.5,0.703434065934066
2024-07-05,综合,0.7333333333333333,0.7126007326007326
2024-07-06,综合,0.625,0.6683699633699633
2024-07-07,综合,0.45454545454545453,0.6164219114219114
2024-07-08,综合,0.6666666666666666,0.5959090909090909
2024-07-09,综合,0.7,0.635909090909091
2024-07-10,综合,0.8333333333333334,0.6559090909090909
2024-07-11,综合,0.85,0.7009090909090909
2024-07-12,综合,0.6363636363636364,0.7372727272727272
2024-07-13,综合,0.8,0.7639393939393939
2024-07-14,综合,0.9,0.803939393939394
2024-07-15,综合,1.0,0.8372727272727273
2024-07-16,综合,0.8,0.8272727272727274
2024-07-17,综合,0.5,0.8
2024-07-18,综合,0.9,0.82
2024-07-19,综合,0.7692307692307693,0.7938461538461539
2024-07-20,综合,0.3125,0.6563461538461539
2024-07-21,综合,0.6666666666666666,0.6296794871794872
2024-07-22,综合,0.5333333333333333,0.6363461538461538
2024-07-23,综合,0.8571428571428571,0.6277747252747252
2024-07-24,综合,0.7142857142857143,0.6167857142857143
2024-07-25,综合,0.7272727272727273,0.6997402597402598
2024-07-26,综合,0.75,0.7164069264069264
2024-07-27,综合,0.7,0.7497402597402598
2024-07-28,综合,0.5714285714285714,0.6925974025974027
2024-07-29,综合,0.8888888888888888,0.7275180375180375
2024-07-30,综合,0.7307692307692307,0.7282173382173381
2024-07-31,综合,0.6538461538461539,0.708986568986569
2024-08-01,综合,0.85,0.7389865689865689
2024-08-02,综合,0.9444444444444444,0.8135897435897436
2024-08-03,综合,0.9166666666666666,0.8191452991452991
2024-08-04,综合,0.8181818181818182,0.8366278166278166
2024-08-05,综合,0.8333333333333334,0.8725252525252525
2024-08-06,综合,0.7333333333333333,0.8491919191919193
2024-08-07,综合,0.8571428571428571,0.8317316017316017
2024-08-08,综合,0.7692307692307693,0.8022444222444223
2024-08-09,综合,0.4375,0.7261080586080586
2024-08-10,综合,0.8333333333333334,0.7261080586080586
2024-08-11,综合,0.9333333333333333,0.7661080586080586
2024-08-12,综合,0.625,0.7196794871794872
2024-08-13,综合,0.9444444444444444,0.7547222222222223
2024-08-14,综合,0.7777777777777778,0.8227777777777778
2024-08-15,综合,0.782608695652174,0.812632850241546
2024-08-16,综合,0.8695652173913043,0.7998792270531401
2024-08-17,综合,0.6842105263157895,0.8117213323162981
2024-08-18,综合,0.8,0.7828324434274091
2024-08-19,综合,0.8181818181818182,0.7909132515082172
2024-08-20,综合,0.7391304347826086,0.7822175993343042
2024-08-21,综合,0.8095238095238095,0.7702093177608051
2024-08-22,综合,0.8181818181818182,0.797003576134011
2024-08-23,综合,0.9230769230769231,0.8216189607493956
2024-08-24,综合,1.0,0.8579825971130319
2024-08-25,综合,0.8,0.8701565101565102
2024-08-26,综合,1.0,0.9082517482517483
2024-08-27,综合,0.9,0.9246153846153847
2024-08-28,综合,0.875,0.915
2024-08-29,综合,0.8,0.875
2024-08-30,综合,0.6086956521739131,0.8367391304347827
2024-08-31,综合,0.6842105263157895,0.7735812356979406
2024-09-01,综合,0.8888888888888888,0.7713590134757183
2024-09-02,综合,1.0,0.7963590134757184
2024-09-03,综合,0.625,0.7613590134757182
2024-09-04,综合,0.5294117647058824,0.7455022359821121
2024-09-05,综合,0.42857142857142855,0.6943744164332399
2024-09-06,综合,0.45454545454545453,0.6075057295645531
2024-09-07,综合,0.4444444444444444,0.49639461845344196
2024-09-08,综合,0.9166666666666666,0.5547279517867753
2024-09-09,综合,0.75,0.5988455988455988
2024-09-10,综合,0.7241379310344828,0.6579588993382096
2024-09-11,综合,0.8421052631578947,0.7354708610606977
2024-09-12,综合,0.7407407407407407,0.7947301203199569
2024-09-13,综合,0.9090909090909091,0.7932149688048055
2024-09-14,综合,0.6666666666666666,0.7765483021381387
2024-09-15,综合,0.8888888888888888,0.8094984937090199
2024-09-16,综合,0.5714285714285714,0.7553631553631555
2024-09-17,综合,0.625,0.7322150072150071
2024-09-18,综合,0.9166666666666666,0.7337301587301587
2024-09-19,综合,0.7333333333333333,0.747063492063492
2024-09-20,综合,0.8888888888888888,0.747063492063492
2024-09-21,综合,0.5384615384615384,0.7404700854700855
2024-09-22,综合,0.8571428571428571,0.7868986568986568
2024-09-23,综合,1.0,0.8035653235653235
2024-09-24,综合,0.8,0.8168986568986568
2024-09-25,综合,0.6470588235294118,0.7685326438267615
2024-09-26,综合,0.7777777777777778,0.8163958916900093
2024-09-27,综合,0.7,0.784967320261438
2024-09-28,综合,0.625,0.7099673202614379
2024-09-29,综合,0.7692307692307693,0.7038134741075918
2024-09-30,综合,0.5555555555555556,0.6855128205128206
2024-10-01,综合,0.4,0.6099572649572649
2024-10-02,综合,0.6666666666666666,0.6032905982905983
2024-10-03,综合,1.0,0.6782905982905982
2024-10-04,综合,0.125,0.5494444444444444
2024-10-05,综合,0.6666666666666666,0.5716666666666665
2024-10-06,综合,0.8,0.6516666666666666
2024-10-07,综合,0.8571428571428571,0.6897619047619047
2024-10-08,综合,0.631578947368421,0.616077694235589
2024-10-09,综合,1.0,0.7910776942355889
2024-10-10,综合,0.8947368421052632,0.8366917293233083
2024-10-11,综合,0.375,0.7516917293233083
2024-10-12,综合,0.8666666666666667,0.7535964912280702
2024-10-13,综合,0.625,0.752280701754386
2024-10-14,综合,0.8666666666666667,0.7256140350877194
2024-10-15,综合,0.7,0.6866666666666666
2024-10-16,综合,0.8461538461538461,0.7808974358974359
2024-10-17,综合,0.8,0.7675641025641026
2024-10-18,综合,0.8666666666666667,0.8158974358974358
2024-10-19,综合,0.9375,0.8300641025641026
2024-10-20,综合,0.7058823529411765,0.8312405731523379
2024-10-21,综合,0.8333333333333334,0.8286764705882353
2024-10-22,综合,0.8666666666666667,0.8420098039215688
2024-10-23,综合,0.95,0.8586764705882353
2024-10-24,综合,0.9285714285714286,0.856890756302521
2024-10-25,综合,0.8888888888888888,0.8934920634920636
2024-10-26,综合,0.8,0.8868253968253968
2024-10-27,综合,0.8333333333333334,0.8801587301587303
2024-10-28,综合,0.8181818181818182,0.8537950937950939
2024-10-29,综合,0.8461538461538461,0.8373115773115772
2024-10-30,综合,0.8260869565217391,0.8247511908381474
2024-10-31,综合,0.8181818181818182,0.8283875544745112
2024-11-01,综合,0.8666666666666667,0.8350542211411778
2024-11-02,综合,0.46153846153846156,0.7637255498125064
2024-11-03,综合,0.6,0.7144947805817371
2024-11-04,综合,1.0,0.7492773892773894
2024-11-05,综合,0.9,0.7656410256410257
2024-11-06,综合,0.8333333333333334,0.758974358974359
2024-11-07,综合,0.6363636363636364,0.793939393939394
2024-11-08,综合,0.6666666666666666,0.8072727272727273
2024-11-09,综合,0.6111111111111112,0.7294949494949494
2024-11-10,综合,0.9333333333333333,0.7361616161616162
2024-11-11,综合,0.5,0.6694949494949495
2024-11-12,综合,0.8,0.7022222222222222
2024-11-13,综合,0.8125,0.7313888888888889
2024-11-14,综合,0.8181818181818182,0.7728030303030303
2024-11-15,综合,0.8461538461538461,0.7553671328671329
2024-11-16,综合,1.0,0.8553671328671328
2024-11-17,综合,1.0,0.895367132867133
2024-11-18,综合,0.5714285714285714,0.8471528471528472
2024-11-19,综合,1.0,0.8835164835164836
2024-11-20,综合,0.8666666666666667,0.8876190476190476
2024-11-21,综合,0.75,0.8376190476190477
2024-11-22,综合,0.22857142857142856,0.6833333333333333
2024-11-23,综合,0.5,0.6690476190476191
2024-11-24,综合,0.7142857142857143,0.611904761904762
2024-11-25,综合,0.75,0.5885714285714286
2024-11-26,综合,0.8571428571428571,0.6100000000000001
2024-11-27,综合,1.0,0.7642857142857143
2024-11-28,综合,0.9090909090909091,0.846103896103896
2024-11-29,综合,0.782608695652174,0.859768492377188
2024-11-30,综合,0.6451612903225806,0.8388007504417041
2024-12-01,综合,0.8333333333333334,0.8340388456797994
2024-12-02,综合,1.0,0.8340388456797996
2024-12-03,综合,0.6923076923076923,0.7906822023231561
2024-12-04,综合,0.9090909090909091,0.8159786450109031
2024-12-05,综合,0.8,0.8469463869463871
2024-12-06,综合,1.0,0.8802797202797203
2024-12-07,综合,0.6,0.8002797202797204
2024-12-08,综合,0.8333333333333334,0.8284848484848485
2024-12-09,综合,0.9230769230769231,0.8312820512820513
2024-12-10,综合,0.7222222222222222,0.8157264957264958
2024-12-11,综合,0.7857142857142857,0.772869352869353
2024-12-12,综合,0.9,0.8328693528693532
2024-12-13,综合,0.9375,0.8537026862026863
2024-12-14,综合,0.8888888888888888,0.8468650793650795
2024-12-15,综合,0.8333333333333334,0.8690873015873016
2024-12-16,综合,0.6666666666666666,0.8452777777777779
2024-12-17,综合,0.7894736842105263,0.8231725146198832
2024-12-18,综合,0.875,0.8106725146198832
2024-12-19,综合,0.8666666666666667,0.8062280701754387
2024-12-20,综合,0.6190476190476191,0.7633709273182958
2024-12-21,综合,1.0,0.8300375939849625
2024-12-22,综合,0.5714285714285714,0.7864285714285715
2024-12-23,综合,0.9230769230769231,0.7960439560439563
2024-12-24,综合,0.8,0.7827106227106227
2024-12-25,综合,0.6153846153846154,0.7819780219780221
2024-12-26,综合,0.8235294117647058,0.7466839043309632
2024-12-27,综合,0.7777777777777778,0.7879537456008046
2024-12-28,综合,0.6666666666666666,0.7366716943187532
2024-12-29,综合,0.75,0.7266716943187532
2024-12-30,综合,0.7333333333333333,0.7502614379084969
2024-12-31,综合,0.7272727272727273,0.731010101010101
2025-01-01,综合,0.8181818181818182,0.7390909090909091
2025-01-02,综合,0.7,0.7457575757575758
2025-01-03,综合,0.85,0.7657575757575759
2025-01-04,综合,0.9,0.7990909090909092
2025-01-05,综合,1.0,0.8536363636363637
2025-01-06,综合,0.8666666666666667,0.8633333333333335
2025-01-07,综合,0.631578947368421,0.8496491228070177
2025-01-08,综合,0.5652173913043478,0.7926926010678872
2025-01-09,综合,0.7692307692307693,0.766538754914041
2025-01-10,综合,0.631578947368421,0.6928545443877253
2025-01-11,综合,0.9375,0.7070212110543919
2025-01-12,综合,0.8333333333333334,0.7473720882473744
2025-01-13,综合,0.6428571428571429,0.7629000385579334
2025-01-14,综合,0.6,0.7290538847117796
2025-01-15,综合,0.7777777777777778,0.7582936507936509
2025-01-16,综合,0.7058823529411765,0.7119701213818862
2025-01-17,综合,0.8888888888888888,0.7230812324929973
2025-01-18,综合,0.6363636363636364,0.721782531194296
2025-01-19,综合,0.8333333333333334,0.7684491978609627
2025-01-20,综合,0.8,0.7728936423054071
2025-01-21,综合,0.6923076923076923,0.7701787101787103
2025-01-22,综合,0.7272727272727273,0.7378554778554779
2025-01-23,综合,0.6666666666666666,0.743916083916084
2025-01-24,综合,0.6538461538461539,0.7080186480186481
2025-01-25,综合,0.9090909090909091,0.7298368298368298
2025-01-26,综合,0.5,0.6913752913752914
2025-01-27,综合,0.5,0.6459207459207461
2025-01-28,综合,0.6666666666666666,0.645920745920746
2025-01-29,综合,0.16666666666666666,0.5484848484848486
2025-01-30,综合,0.6451612903225806,0.4956989247311829
2025-01-31,综合,0.6666666666666666,0.5290322580645161
2025-02-01,综合,0.6666666666666666,0.5623655913978495
2025-02-02,综合,0.4444444444444444,0.5179211469534051
2025-02-03,综合,0.5,0.5845878136200717
2025-02-04,综合,0.5,0.5555555555555556
2025-02-05,综合,0.6666666666666666,0.5555555555555556
2025-02-06,综合,0.8571428571428571,0.5936507936507938
2025-02-07,综合,0.7142857142857143,0.6476190476190476
2025-02-08,综合,0.8,0.7076190476190477
2025-02-09,综合,0.6,0.7276190476190477
2025-02-10,综合,0.78125,0.7505357142857144
2025-02-11,综合,0.875,0.754107142857143
2025-02-12,综合,0.6153846153846154,0.7343269230769232
2025-02-13,综合,0.2,0.6143269230769232
2025-02-14,综合,0.6,0.6143269230769232
2025-02-15,综合,0.7142857142857143,0.6009340659340661
2025-02-16,综合,1.0,0.625934065934066
2025-02-17,综合,0.8,0.6628571428571429
2025-02-18,综合,0.8181818181818182,0.7864935064935066
2025-02-19,综合,0.8,0.8264935064935066
2025-02-20,综合,0.625,0.8086363636363638
2025-02-21,综合,0.9259259259259259,0.7938215488215489
2025-02-22,综合,0.7777777777777778,0.7893771043771045
2025-02-23,综合,0.7333333333333333,0.7724074074074074
2025-02-24,综合,1.0,0.8124074074074075
2025-02-25,综合,0.64,0.8154074074074075
2025-02-26,综合,0.5,0.7302222222222223
2025-02-27,综合,0.85,0.7446666666666667
2025-02-28,综合,0.7727272727272727,0.7525454545454546
2025-03-01,综合,0.6153846153846154,0.6756223776223778
2025-03-02,综合,0.6666666666666666,0.680955710955711
2025-03-03,综合,0.8,0.740955710955711
2025-03-04,综合,0.6,0.690955710955711
2025-03-05,综合,0.8214285714285714,0.7006959706959708
2025-03-06,综合,0.8636363636363636,0.7503463203463204
2025-03-07,综合,0.7333333333333333,0.7636796536796538
2025-03-08,综合,0.9230769230769231,0.7882950382950383
2025-03-09,综合,0.9,0.8482950382950385
2025-03-10,综合,0.6111111111111112,0.8062315462315464
2025-03-11,综合,0.8571428571428571,0.8049328449328449
2025-03-12,综合,0.8888888888888888,0.8360439560439561
2025-03-13,综合,0.8333333333333334,0.8180952380952382
2025-03-14,综合,0.7272727272727273,0.7835497835497837
2025-03-15,综合,1.0,0.8613275613275615
2025-03-16,综合,1.0,0.88989898989899
2025-03-17,综合,0.8888888888888888,0.88989898989899
2025-03-18,综合,0.8181818181818182,0.8868686868686868
2025-03-19,综合,0.8333333333333334,0.9080808080808082
2025-03-20,综合,0.75,0.8580808080808081
2025-03-21,综合,0.7777777777777778,0.8136363636363637
2025-03-22,综合,0.625,0.760858585858586
2025-03-23,综合,0.875,0.7722222222222224
2025-03-24,综合,0.6666666666666666,0.738888888888889
2025-03-25,综合,0.8181818181818182,0.7525252525252526
2025-03-26,综合,0.9166666666666666,0.7803030303030304
2025-03-27,综合,0.8571428571428571,0.8267316017316018
2025-03-28,综合,0.8,0.8117316017316017
2025-03-29,综合,1.0,0.8783982683982685
2025-03-30,综合,0.8571428571428571,0.8861904761904762
2025-03-31,综合,0.7368421052631579,0.8502255639097746
2025-04-01,综合,0.95,0.868796992481203
2025-04-02,综合,0.8333333333333334,0.8754636591478697
2025-04-03,综合,0.7,0.8154636591478697
2025-04-04,综合,0.75,0.7940350877192983
2025-04-05,综合,0.625,0.7716666666666667
2025-04-06,综合,0.6666666666666666,0.7150000000000001
2025-04-07,综合,0.6363636363636364,0.6756060606060607
2025-04-08,综合,0.5,0.6356060606060607
2025-04-09,综合,0.9230769230769231,0.6702214452214453
2025-04-10,综合,0.7083333333333334,0.686888111888112
2025-04-11,综合,0.75,0.7035547785547787
2025-04-12,综合,0.75,0.7262820512820514
2025-04-13,综合,0.75,0.7762820512820514
2025-04-14,综合,1.0,0.7916666666666667
2025-04-15,综合,0.625,0.7750000000000001
2025-04-16,综合,0.6923076923076923,0.7634615384615385
2025-04-17,综合,0.5454545454545454,0.7225524475524476
2025-04-18,综合,0.9230769230769231,0.7571678321678322
2025-04-19,综合,0.875,0.7321678321678322
2025-04-20,综合,0.7272727272727273,0.7526223776223777
2025-04-21,综合,0.7142857142857143,0.7570179820179821
2025-04-22,综合,0.9230769230769231,0.8325424575424577
2025-04-23,综合,0.875,0.822927072927073
2025-04-24,综合,0.6923076923076923,0.7863886113886115
2025-04-25,综合,0.8571428571428571,0.8123626373626376
2025-04-26,综合,1.0,0.8695054945054945
2025-04-27,综合,1.0,0.8848901098901099
2025-04-28,综合,0.6470588235294118,0.8393018745959923
2025-04-29,综合,1.0,0.9008403361344538
2025-04-30,综合,0.7619047619047619,0.8817927170868348
2025-05-01,综合,0.75,0.8317927170868348
2025-05-02,综合,1.0,0.8317927170868348
2025-05-03,综合,1.0,0.9023809523809525
2025-05-04,综合,1.0,0.9023809523809525
2025-05-05,综合,1.0,0.95
2025-05-06,综合,0.6,0.9200000000000002
2025-05-07,综合,0.7,0.8600000000000001
2025-05-08,综合,0.7777777777777778,0.8155555555555557
2025-05-09,综合,0.5,0.7155555555555557
2025-05-10,综合,0.5,0.6155555555555556
2025-05-11,综合,0.0,0.4955555555555556
2025-05-12,综合,0.5,0.4555555555555557
2025-05-13,综合,1.0,0.5000000000000001
2025-05-14,综合,1.0,0.6000000000000001
2025-05-15,综合,0.375,0.5750000000000001
2025-05-16,综合,0.75,0.7250000000000001
2025-05-17,综合,0.8,0.7850000000000001
2025-05-18,综合,0.5,0.6850000000000002
2025-05-19,综合,0.7142857142857143,0.6278571428571429
2025-05-20,综合,0.9411764705882353,0.74109243697479
2025-05-21,综合,0.5714285714285714,0.7053781512605043
2025-05-22,综合,0.9,0.7253781512605043
2025-05-23,综合,1.0,0.8253781512605043
2025-05-24,综合,1.0,0.8825210084033615
2025-05-25,综合,0.8,0.8542857142857144
2025-05-26,综合,0.7692307692307693,0.8938461538461541
2025-05-27,综合,0.5,0.813846153846154
2025-05-28,综合,0.7,0.7538461538461539
2025-05-29,综合,0.7142857142857143,0.6967032967032969
2025-05-30,综合,0.35294117647058826,0.6072915319974144
2025-05-31,综合,0.6666666666666666,0.5867787114845939
2025-06-01,综合,1.0,0.6867787114845939
2025-06-02,综合,1.0,0.7467787114845938
2025-06-03,综合,0.875,0.778921568627451
2025-06-04,综合,1.0,0.9083333333333334
2025-06-05,综合,0.4,0.8550000000000001
2025-06-06,综合,0.9090909090909091,0.8368181818181819
2025-06-07,综合,0.2,0.6768181818181819
2025-06-08,综合,0.75,0.651818181818182
2025-06-09,综合,0.6666666666666666,0.5851515151515152
2025-06-10,综合,0.8235294117647058,0.6698573975044564
2025-06-11,综合,0.8,0.6480392156862745
2025-06-12,综合,0.75,0.7580392156862745
2025-06-13,综合,1.0,0.8080392156862747
2025-06-14,综合,1.0,0.8747058823529412
2025-06-15,综合,1.0,0.9100000000000001
2025-06-16,综合,0.8,0.9100000000000001
2025-06-17,综合,0.5,0.8600000000000001
2025-06-18,综合,1.0,0.8600000000000001
2025-06-19,综合,0.6666666666666666,0.7933333333333334
2025-06-20,综合,0.7272727272727273,0.7387878787878789
2025-06-21,综合,1.0,0.7787878787878789
2025-06-23,综合,0.5454545454545454,0.787878787878788
2025-06-24,综合,0.5,0.6878787878787879
2025-06-25,综合,0.3333333333333333,0.6212121212121213
2025-06-26,综合,0.9090909090909091,0.6575757575757576
2025-06-27,综合,0.7,0.5975757575757576
2025-06-28,综合,1.0,0.6884848484848486
2025-06-29,综合,1.0,0.7884848484848486
2025-06-30,综合,0.782608695652174,0.8783399209486167
2025-07-01,综合,0.3333333333333333,0.7631884057971015
2025-07-02,综合,0.5,0.7231884057971015
2025-07-03,综合,0.8333333333333334,0.6898550724637682
2025-07-04,综合,0.75,0.6398550724637682
2025-07-05,综合,0.75,0.6333333333333334
2025-07-06,综合,0.5,0.6666666666666667
2025-07-07,综合,0.8,0.7266666666666668
2025-07-08,综合,0.9,0.7400000000000001
2025-07-09,综合,0.875,0.765
2025-07-10,综合,0.8571428571428571,0.7864285714285715
2025-07-11,综合,0.75,0.8364285714285715
2025-07-12,综合,1.0,0.8764285714285716
2025-07-13,综合,1.0,0.8964285714285716
2025-07-14,综合,0.6666666666666666,0.854761904761905
2025-07-15,综合,0.9375,0.8708333333333333
2025-07-16,综合,0.7058823529411765,0.8620098039215687
2025-07-17,综合,1.0,0.8620098039215687
2025-07-18,综合,0.9090909090909091,0.8438279857397506
2025-07-19,综合,1.0,0.9104946524064171
2025-07-20,综合,1.0,0.9229946524064172
2025-07-21,综合,0.8,0.941818181818182
2025-07-22,综合,1.0,0.941818181818182
2025-07-23,综合,0.8125,0.9225000000000001
2025-07-24,综合,1.0,0.9225000000000001
2025-07-25,综合,0.9090909090909091,0.904318181818182
2025-07-26,综合,1.0,0.9443181818181821
2025-07-27,综合,1.0,0.9443181818181821
2025-07-28,综合,0.375,0.856818181818182
2025-07-29,综合,0.5,0.756818181818182
2025-07-30,综合,0.5555555555555556,0.6861111111111112
2025-07-31,综合,0.8421052631578947,0.6545321637426902
2025-08-01,综合,0.8461538461538461,0.6237629329734593
2025-08-02,综合,1.0,0.7487629329734593
2025-08-03,综合,0.8333333333333334,0.8154295996401262
2025-08-04,综合,0.3333333333333333,0.7709851551956817
2025-08-05,综合,1.0,0.8025641025641027
2025-08-06,综合,0.5555555555555556,0.7444444444444447
2025-08-07,综合,0.5294117647058824,0.650326797385621
2025-08-08,综合,0.6666666666666666,0.6169934640522877
2025-08-09,综合,0.3333333333333333,0.6169934640522878
2025-08-10,综合,0.6153846153846154,0.5400703871292107
2025-08-11,综合,0.875,0.6039592760180996
2025-08-12,综合,0.8,0.6580769230769232
2025-08-13,综合,0.7777777777777778,0.6802991452991455
2025-08-14,综合,0.7692307692307693,0.7674786324786327
2025-08-15,综合,0.5833333333333334,0.7610683760683762
2025-08-16,综合,1.0,0.7860683760683762
2025-08-17,综合,0.6666666666666666,0.7594017094017095
2025-08-18,综合,1.0,0.803846153846154
2025-08-19,综合,0.9090909090909091,0.8318181818181818
2025-08-20,综合,0.5,0.8151515151515152
2025-08-22,综合,1.0,0.8151515151515152
2025-08-23,综合,0.8571428571428571,0.8532467532467534
2025-08-24,综合,0.4,0.7332467532467534
2025-08-25,综合,0.6,0.6714285714285715
2025-08-26,综合,0.9,0.7514285714285716
2025-08-27,综合,1.0,0.7514285714285716
2025-08-28,综合,0.7142857142857143,0.722857142857143
2025-08-29,综合,0.6153846153846154,0.7659340659340661
2025-08-30,综合,0.2,0.685934065934066
2025-08-31,综合,0.7777777777777778,0.6614896214896216
2025-09-01,综合,0.625,0.5864896214896216
2025-09-02,综合,0.7,0.5836324786324787
2025-09-03,综合,1.0,0.6605555555555556
2025-09-04,综合,0.8333333333333334,0.7872222222222224
2025-09-05,综合,0.6666666666666666,0.7650000000000001
2025-09-06,综合,0.6666666666666666,0.7733333333333333
2025-09-07,综合,0.5,0.7333333333333334
2025-09-08,综合,0.6666666666666666,0.6666666666666667
2025-09-09,综合,1.0,0.7
2025-09-10,综合,0.6666666666666666,0.7000000000000001
2025-09-11,综合,0.7,0.7066666666666668
2025-09-12,综合,0.9411764705882353,0.7949019607843139
2025-09-13,综合,1.0,0.8615686274509805
2025-09-14,综合,1.0,0.8615686274509805
2025-09-15,综合,0.75,0.8782352941176471
2025-09-16,综合,0.8181818181818182,0.9018716577540108
2025-09-17,综合,0.8888888888888888,0.8914141414141415
2025-09-18,综合,1.0,0.8914141414141415
2025-09-19,综合,0.875,0.8664141414141415
2025-09-20,综合,0.36363636363636365,0.7891414141414141
2025-09-21,综合,0.6666666666666666,0.7588383838383839
2025-09-22,综合,0.8333333333333334,0.7477272727272728
2025-09-23,综合,1.0,0.7477272727272728
2025-09-24,综合,1.0,0.7727272727272728
2025-09-25,综合,0.9090909090909091,0.8818181818181818
2025-09-26,综合,0.6666666666666666,0.8818181818181818
2025-09-27,综合,0.5,0.8151515151515152
2025-09-28,综合,0.7,0.7551515151515152
2025-09-29,综合,0.8,0.7151515151515152
2025-09-30,综合,0.0,0.5333333333333334
2025-10-01,综合,0.0,0.4000000000000001
2025-10-02,综合,0.0,0.3000000000000001
2025-10-03,综合,0.0,0.1600000000000001
2025-10-04,综合,0.0,0.0
2025-10-05,综合,0.0,0.0
2025-10-06,综合,0.0,0.0
2025-10-07,综合,0.0,0.0
2025-10-08,综合,0.0,0.0
2025-10-09,综合,0.0,0.0
2025-10-10,综合,0.0,0.0
2025-10-11,综合,0.0,0.0
2025-10-12,综合,0.0,0.0
2025-10-13,综合,0.0,0.0
2025-10-14,综合,0.0,0.0
2025-10-15,综合,0.0,0.0
2025-10-16,综合,0.0,0.0
2025-10-17,综合,0.0,0.0
2025-10-18,综合,0.0,0.0
2025-10-19,综合,0.0,0.0
2025-10-20,综合,0.0,0.0
2025-10-21,综合,0.0,0.0
2025-10-22,综合,0.0,0.0
2025-10-23,综合,0.0,0.0
2025-10-24,综合,0.0,0.0
2025-10-25,综合,0.0,0.0
2025-10-26,综合,0.0,0.0
2025-10-27,综合,0.0,0.0
2025-10-28,综合,0.0,0.0
2025-10-29,综合,0.0,0.0
2020-01-10,航空运输业,-1.0,-1.0
2020-03-13,航空运输业,1.0,0.0
2020-03-25,航空运输业,1.0,0.3333333333333333
2020-04-30,航空运输业,1.0,0.5
2020-08-10,航空运输业,0.0,0.4
2020-09-02,航空运输业,1.0,0.8
2020-09-20,航空运输业,0.0,0.6
2020-10-26,航空运输业,0.0,0.4
2020-12-03,航空运输业,1.0,0.4
2020-12-10,航空运输业,0.5,0.5
2021-01-08,航空运输业,0.0,0.3
2021-01-20,航空运输业,1.0,0.5
2021-01-29,航空运输业,1.0,0.7
2021-03-28,航空运输业,1.0,0.7
2021-04-24,航空运输业,1.0,0.8
2021-07-09,航空运输业,1.0,1.0
2021-12-01,航空运输业,1.0,1.0
2022-01-07,航空运输业,1.0,1.0
2022-06-06,航空运输业,1.0,1.0
2022-10-26,航空运输业,0.0,0.8
2022-11-10,航空运输业,1.0,0.8
2022-12-31,航空运输业,0.0,0.6
